GST Geography - Sweden,Botanist?,Carolus Linnaeus (taught at Uppsala)
GST Geography - Sweden,Prime minister assassinated in 1986?,Olaf Palme
GST Geography - Sweden,"Diplomat who saved 100,000 lives?",Raoul Wallenberg
GST Geography - Sweden,Director?,Ingmar Bergman
GST Geography - Sweden,Actor?,Max Von Sydow
GST Geography - Sweden,Early 20th century actress?,Greta (Gustafsson) Garbo
GST Geography - Sweden,Buxom Swedish/Italian actress?,Anita Ekberg
GST Geography - Sweden,Three-time Academy Award winning actress?,Ingrid Bergman
GST Geography - Sweden,Journalist & author of Millennium trilogy?,Stieg Larsson
GST Geography - Sweden,Tennis star?,Björn Borg
GST Geography - Sweden,Auto maker & auto safety innovator?,Volvo
GST Geography - Sweden,World-wide furniture retailer?,Ikea
GST Geography - Sweden,Multinational networking & telecommunications company?,Ericsson
GST Geography - Sweden,Royal names?,"Christina, Oscar, Carl Gustav"
GST Geography - Sweden,Feast?,Smorgasbord
GST Geography - Sweden,Turnip?,Rutabaga
GST Geography - Switzerland,Capital?,Bern
GST Geography - Switzerland,Largest city?,Zürich
GST Geography - Switzerland,Currency?,Franc
GST Geography - Switzerland,Official languages?,"German, French, Italian, Romansch"
GST Geography - Switzerland,Zürich airport?,Kloten
GST Geography - Switzerland,Site of 1928 & 1948 Winter Olympics?,St. Moritz
GST Geography - Switzerland,Site of 2026 Winter Olympics?,Milano Cortina
GST Geography - Switzerland,Geographical districts?,Cantons (26 total)
GST Geography - Switzerland,Lakes?,"Lake Geneva, Lake Zürich"
GST Geography - Switzerland,Rivers?,"Rhine, Rhone"
GST Geography - Switzerland,The 'Gnomes of Zürich'?,Bankers
GST Geography - Switzerland,Mountain?,Matterhorn
GST Geography - Switzerland,Swiss triangular chocolate maker?,Toblerone
GST Geography - Switzerland,Protestant reformer?,John Calvin
GST Geography - Switzerland,On the Social Contract philosopher?,Jean-Jacques Rousseau
GST Geography - Switzerland,Male psychiatrist?,Carl Jung
GST Geography - Switzerland,Female psychiatrist?,Elisabeth Kübler-Ross
GST Geography - Switzerland,Swiss-French architect?,Le Corbusier (Charles-Édouard Jeanneret-Gris)
GST Geography - Switzerland,Physicist known for record-breaking hot air balloon flights?,Auguste Piccard
GST Geography - Switzerland,Long wooden horn?,Alpenhorn
GST Geography - Switzerland,Swiss food company?,Nestle
GST Geography - Switzerland,Male tennis star?,Roger Federer
GST Geography - Switzerland,Female tennis star?,Martina Hingis
GST Geography - Syria,Capital?,Damascus
GST Geography - Syria,Official language?,Arabic
GST Geography - Syria,"President, 1971-2000?",Hafez al-Assad
GST Geography - Syria,"President, 2000-?",Bashar al-Assad
GST Geography - Syria,Largest city?,Aleppo
GST Geography - Syria,Sea?,Mediterranean Sea
GST Geography - Syria,"Southern high ground, held by Israel?",Golan Heights
GST Geography - Taiwan,Capital?,Taipei
GST Geography - Taiwan,Official language?,Mandarin
GST Geography - Taiwan,Former name?,Formosa
GST Geography - Taiwan,Tallest mountain?,Yushan (Jade Mountain)
GST Geography - Taiwan,Film director?,Ang Lee
GST Geography - Tajikistan,Capital?,Dushanbe
GST Geography - Tajikistan,Official language?,Tajik
GST Geography - Tajikistan,Currency?,Somoni
GST Geography - Tanzania,Capital?,Dodoma
GST Geography - Tanzania,Former capital?,Dar es Salaam
GST Geography - Tanzania,Union of these former countries?,Tanganyika & Zanzibar
GST Geography - Tanzania,Official languages?,"Swahili, English"
GST Geography - Tanzania,National Park?,Serengeti National Park
GST Geography - Tanzania,Mountain?,Kilimanjaro
GST Geography - Thailand,Capital & largest city?,Bangkok ('Venice of the East')
GST Geography - Thailand,Royalty?,King Maha Vajiralongkorn (Rama X)
GST Geography - Thailand,Official language?,Thai
GST Geography - Thailand,Currency?,Baht
GST Geography - Thailand,Gulf?,Gulf of Thailand
GST Geography - Thailand,Peninsula?,Malay Peninsula
GST Geography - Thailand,"Northern city, heart of Lanna Kingdom?",Chiang Mai ('City of Temples')
GST Geography - Thailand,Silk manufacturing region?,Isan
GST Geography - Thailand,Religion?,Buddhism
GST Geography - Thailand,Resort island the 'Pearl of the South'?,Phuket
GST Geography - Thailand,Famous bridge?,Bridge on the River Kwai
GST Geography - Tibet,Capital?,Lhasa
GST Geography - Tibet,Nickname?,Roof of the World
GST Geography - Tibet,Spiritual leader?,Dalai Lama (won Nobel Peace Prize)
GST Geography - Togo,Capital?,Lomé
GST Geography - Togo,Official language?,French
GST Geography - Togo,Gulf?,Gulf of Guinea
GST Geography - Tonga,Capital?,Nuku’alofa
GST Geography - Tonga,Official languages?,"English, Tongan"
GST Geography - Trinidad & Tobago,Capital?,Port-of-Spain
GST Geography - Trinidad & Tobago,Official language?,English
GST Geography - Trinidad & Tobago,Trinidadian-born American rapper?,Nicki Minaj
GST Geography - Tunisia,Capital?,Tunis
GST Geography - Tunisia,Old section of Tunis?,Casbah
GST Geography - Tunisia,Ancient city?,Carthage
GST Geography - Tunisia,Currency?,Dinar
GST Geography - Tunisia,Sea?,Mediterranean Sea
GST Geography - Tunisia,Revolution started in 2010?,Arab Spring (aka Jasmine Revolution in Tunisia)
GST Geography - Turkey,Capital?,Ankara
GST Geography - Turkey,Port & largest city?,Istanbul (formerly Byzantium & Constantinople)
GST Geography - Turkey,Currency?,Lira
GST Geography - Turkey,Peninsula?,Gallipoli
GST Geography - Turkey,River?,Meander
GST Geography - Turkey,Mountain?,Mt. Ararat
GST Geography - Turkey,Lake?,Lake Van
GST Geography - Turkey,Northern border sea?,Black Sea
GST Geography - Turkey,Empires?,"Byzantine, Ottoman"
GST Geography - Turkey,"President, 1923-38?",(Mustafa) Kemal Ataturk
GST Geography - Turkey,"He renamed Byzantium Constantinople, 330 A.D.?",Constantine I
GST Geography - Turkey,"Byzantine empire ruler, 527-65?",Justinian I
GST Geography - Turkey,"'Magnificent' Ottoman ruler, 1520-66?",Suleiman the Magnificent
GST Geography - Turkey,Istanbul inlet?,Golden Horn
GST Geography - Turkey,Istanbul strait?,Bosporus
GST Geography - Turkey,Istanbul shrine?,Hagia Sophia (Sancta Sophia)
GST Geography - Turkey,Istanbul Mosque?,The Blue Mosque aka Sultan Ahmed Mosque
GST Geography - Turkey,Creed (liturgy) adopted in 325 A.D.?,Nicene Creed (city of Nicaea)
GST Geography - Turkey,Ancient name for Turkey aka Anatolia?,Asia Minor
GST Geography - Turkey,Ancient city from the Roman Empire?,Ephesus
GST Geography - Turkmenistan,Capital?,Ashgabat
GST Geography - Turkmenistan,Official languages?,"Turkmen, Russian"
GST Geography - Turkmenistan,Sea?,Caspian Sea
GST Geography - Tuvalu,Capital?,Funafuti
GST Geography - Tuvalu,Official languages?,"Tuvaluan, English"
GST Geography - Uganda,Capital?,Kampala
GST Geography - Uganda,Official languages?,"English, Swahili"
GST Geography - Uganda,Currency?,Shilling
GST Geography - Uganda,Israeli raid city?,Entebbe
GST Geography - Uganda,"Former dictator, overthrown 1979?",Idi Amin
GST Geography - Uganda,President from 1966-71 & 1980-85?,Milton Abote
GST Geography - Uganda,Lake?,Lake Victoria
GST Geography - Ukraine,Capital & largest city?,Kiev
GST Geography - Ukraine,Official language?,Ukrainian
GST Geography - Ukraine,Peninsula ceded to Russia?,Crimea
GST Geography - Ukraine,Horse soldier?,Cossack
GST Geography - Ukraine,Sea?,Black Sea
GST Geography - Ukraine,Plains?,Steppes
GST Geography - Ukraine,Mountains?,Carpathians
GST Geography - Ukraine,Nuclear power plant?,Chernobyl (accident in 1986)
GST Geography - Ukraine,Chicken dish?,Chicken Kiev
GST Geography - Ukraine,World champion pole vaulter?,Sergey Bubka
GST Geography - United Arab Emirates,Capital?,Abu Dhabi
GST Geography - United Arab Emirates,Gulf?,Persian Gulf
GST Geography - United Kingdom,Capital & largest city?,London
GST Geography - United Kingdom,Second largest city?,Birmingham
GST Geography - United Kingdom,Major river?,Thames
GST Geography - United Kingdom,National anthem?,God Save the Queen (King)
GST Geography - United Kingdom,Port where the Beatles originated?,Liverpool
GST Geography - United Kingdom,Hot springs city?,Bath
GST Geography - United Kingdom,Observatory in Greenwich?,Royal Observatory
GST Geography - United Kingdom,Fellowship of the national academy of science?,Royal Society
GST Geography - United Kingdom,"Prime minister, 2019-?",Boris Johnson
GST Geography - United Kingdom,"Prime minister, 2016-19?",Theresa May
GST Geography - United Kingdom,"Prime minister, 2010-2016?",David Cameron
GST Geography - United Kingdom,"Prime minister, 2007-2010?",Gordon Brown
GST Geography - United Kingdom,"Prime minister, 1997-2007?",Tony Blair
GST Geography - United Kingdom,"Prime minister, 1990-97?",John Major
GST Geography - United Kingdom,"Prime minister, 1979-90?",Margaret Thatcher
GST Geography - United Kingdom,"Johnson, May & Thatcher’s party?",Conservative (Tory)
GST Geography - United Kingdom,Blair & Brown’s political party?,Labour
GST Geography - United Kingdom,"Prime minister, 1955-57?",Earl Anthony Eden
GST Geography - United Kingdom,"Prime minister, 1945-51?",Clement Attlee
GST Geography - United Kingdom,"Prime minister, 1940-45, 1951-55?",Sir Winston Churchill
GST Geography - United Kingdom,"Prime minister, 1937-40?",Neville Chamberlain
GST Geography - United Kingdom,"Prime minister, 1916-22?",David Lloyd George
GST Geography - United Kingdom,Late 19th prime minister four times?,William Gladstone
GST Geography - United Kingdom,"Prime minister, 1868, 1874-80?",Benjamin Disraeli
GST Geography - United Kingdom,"Lord Protector, 1653-58?",Oliver Cromwell
GST Geography - United Kingdom,Rhodes scholars university?,Oxford
GST Geography - United Kingdom,Oxford’s rival?,Cambridge
GST Geography - United Kingdom,"Boys prep school, founded 1440?",Eton
GST Geography - United Kingdom,Private residence of British monarchs?,Balmoral Castle
GST Geography - United Kingdom,Home of British monarchs?,Buckingham Palace
GST Geography - United Kingdom,"Palace that burned, 1992?",Windsor Castle
GST Geography - United Kingdom,Royal seaside resort?,Brighton
GST Geography - United Kingdom,Foreign ambassador’s residence?,St. James Court
GST Geography - United Kingdom,London church where monarchs are crowned?,Westminster Abbey
GST Geography - United Kingdom,Westminster Abbey cemetery?,Poets’ Corner
GST Geography - United Kingdom,London baroque cathedral (burned 1666)?,St. Paul’s Cathedral
GST Geography - United Kingdom,London square with Lord Nelson’s Column?,Trafalgar Square
GST Geography - United Kingdom,London area with statue of Eros?,Piccadilly Circus
GST Geography - United Kingdom,London prison built by William the Conqueror?,Tower of London
GST Geography - United Kingdom,Treasure housed in the Tower of London?,Crown Jewels
GST Geography - United Kingdom,London wax museum?,Madame Tussauds
GST Geography - United Kingdom,London museum with the Rosetta Stone?,British Museum
GST Geography - United Kingdom,"London museum, world’s largest of decorative arts & design?",Victoria & Albert Museum
GST Geography - United Kingdom,London park known for its orators (Speakers’ corner)?,Hyde Park
GST Geography - United Kingdom,London 'Wall Street'?,Lombard Street
GST Geography - United Kingdom,London insane asylum?,Bethlem (where the word bedlam comes from)
GST Geography - United Kingdom,Conquest of 1066?,Norman Conquest
GST Geography - United Kingdom,Battle ending the Norman Conquest?,Battle of Hastings
GST Geography - United Kingdom,Tapestry depicting Norman Conquest?,Bayeux Tapestry
GST Geography - United Kingdom,"King who signed the Magna Carta, 1215?",King John
GST Geography - United Kingdom,Place where Magna Carta was signed?,Runnymede
GST Geography - United Kingdom,Ancient astronomical stone relic?,Stonehenge
GST Geography - United Kingdom,Stonehenge plain?,Salisbury
GST Geography - United Kingdom,Man murdered in Canterbury Cathedral?,Thomas Becket
GST Geography - United Kingdom,1381 John Ball & Wat Tyler tax revolt?,Peasant’s Revolt
GST Geography - United Kingdom,1455-87 war?,War of the Roses
GST Geography - United Kingdom,Opponents in the War of the Roses?,Red vs White (York vs Lancaster)
GST Geography - United Kingdom,Battle ending War of the Roses?,Battle of Bosworth Field
GST Geography - United Kingdom,Place where British fleet defeated Napoleon?,Trafalgar
GST Geography - United Kingdom,Admiral at Trafalgar?,Lord Horatio Nelson
GST Geography - United Kingdom,Lord Nelson’s lover?,Emma Hamilton
GST Geography - United Kingdom,18th century manufacturing revolution?,Industrial Revolution
GST Geography - United Kingdom,They opposed the Industrial Revolution?,Luddites
GST Geography - United Kingdom,"British ambassador to Turkey, 1799-1803?",Lord Thomas Elgin (Elgin Marbles)
GST Geography - United Kingdom,"Commander defeated at Khartoum, 1884?",Charles (Chinese) Gordon
GST Geography - United Kingdom,Explorer who translated Arabian Nights?,Sir Richard Burton
GST Geography - United Kingdom,Explorer who discovered Lake Victoria?,John Speke
GST Geography - United Kingdom,Man who found David Livingstone?,Henry Morton Stanley
GST Geography - United Kingdom,"Conqueror of India, 1755-56?",Robert Clive (of Plassey)
GST Geography - United Kingdom,"Surveyor General of India, 1830-43?",Sir George Everest (Mt. Everest)
GST Geography - United Kingdom,Capital of British India?,Calcutta
GST Geography - United Kingdom,British Indian army cavalry troops of India?,Bengal Lancers
GST Geography - United Kingdom,British dungeon in India?,Black Hole of Calcutta
GST Geography - United Kingdom,Term for British rule in India?,Raj
GST Geography - United Kingdom,Mau Mau rebellion country?,Kenya
GST Geography - United Kingdom,"Declaration for a Jewish homeland, 1917?",Balfour Declaration
GST Geography - United Kingdom,13th century scholar & alchemist?,Roger Bacon
GST Geography - United Kingdom,He tried to blow up The House of Lords in 1605?,Guy Fawkes
GST Geography - United Kingdom,16th century Elizabethan playwright?,Christopher Marlowe
GST Geography - United Kingdom,16th to 17th century Lord Chancellor & scientific method philosopher?,Francis Bacon
GST Geography - United Kingdom,17th century diarist?,Samuel Pepys
GST Geography - United Kingdom,17th century architect?,Christopher Wren
GST Geography - United Kingdom,17th century poet & dramatist?,John Dryden
GST Geography - United Kingdom,"17th century philosopher, 'Father of Classical Liberalism'?",John Locke
GST Geography - United Kingdom,18th century pottery maker?,Josiah Wedgewood
GST Geography - United Kingdom,18th century furniture maker?,Thomas Chippendale
GST Geography - United Kingdom,"18th century painter, engraver, satirist?",William Hogarth
GST Geography - United Kingdom,18th century agriculturist?,Jethro Tull
GST Geography - United Kingdom,"Travel agency founder, 1828?",Thomas Cook
GST Geography - United Kingdom,19th century anatomist?,Henry Gray
GST Geography - United Kingdom,19th century utilitarian philosopher?,John Stuart Mill
GST Geography - United Kingdom,19th century romantic landscape painter?,John Constable
GST Geography - United Kingdom,Constable’s rival?,William Turner
GST Geography - United Kingdom,20th century mathematician & Enigma code breaker?,Alan Turing
GST Geography - United Kingdom,"Female in Parliament, 1919-45?",Lady Nancy Astor
GST Geography - United Kingdom,Nobel Prize-winning playwright?,Harold Pinter
GST Geography - United Kingdom,Female romance novelist?,Barbara Cartland
GST Geography - United Kingdom,Jockey & mystery writer?,Dick Francis
GST Geography - United Kingdom,Historian?,Kenneth Clark
GST Geography - United Kingdom,News service?,Reuters
GST Geography - United Kingdom,Insurance Agency?,Lloyd’s of London
GST Geography - United Kingdom,"Encyclopedia, debuting in 1768, ending print in 2010?",Encyclopedia Britannica
